Reporting Period	ID RSSD	UBPR3210	UBPR4340	UBPR7316	UBPR7402	UBPR7408	UBPR7414	UBPRD486	UBPRD488	UBPRD659	UBPRE001	UBPRE002	UBPRE003	UBPRE004	UBPRE005	UBPRE006	UBPRE007	UBPRE008	UBPRE009	UBPRE010	UBPRE011	UBPRE012	UBPRE013	UBPRE014	UBPRE015	UBPRE016	UBPRE017	UBPRE018	UBPRE019	UBPRE020	UBPRE021	UBPRE022	UBPRE023	UBPRE024	UBPRE025	UBPRE026	UBPRE027	UBPRE028	UBPRE029	UBPRE541	UBPRE542	UBPRJ248	UBPRJA35	UBPRK447	UBPRKW07	
		TOTAL EQUITY CAPITAL	NET INCOME	SURVEILLANCE MODEL ASSET GROWTH RATE	TOTAL DIVIDENDS AS PERCENT OF NET IN	ANNUAL CHANGE IN TIER 1 CAPITAL	NONCURRENT ASSETS AS PERCENT OF TOTL	RBC_T1_TOT_AA	RBC_TOT_RWA	ASET_QAVG_CYA	INC_AA	INT_EXP_AA	INT_INC_NET_AA	INC_NONINT_AA	OVHD_EXP_AA	PROV_LNLS_ATTR_AA	INC_PTAX_OP_AA	SEC_GN_AA	INC_PTAX_NET_OP_AA	INC_NET_OP_AA	INC_BEI_AA	INC_NET_SUBS_AA	INC_NET_AA	EA_AVG_AA	LIAB_IB_AA	INT_INC_EA	INT_EXP_EA	INT_INC_NET_EA	NET_LNLS_AVG_CYB	NOI_LNLS_CHGFF_CYB	LNLS_LOS_NET	LNLS_LOS_NHFS	LNLS_LOS_TOT	LNLS_ASET_TOT	NI_DIVD_ECAP_CYB	LNLS_NINV_ORE_CAP	LNLS_NET_GY	INV_TEMP_GY	NCORE_FND_LT1_GY	LNLS_TOT_PD_90_GRS	LNLS_TOT_NACCR	INCNET_NONCON_AA	Unrealized holding gains (losses) on	NCORE DPDNCY INS LIMIT TIME DEP	Provision for credit losses on all o	
3/31/2021 11:59:59 PM	940674	19443	532	12.16	46.99	12.56	1.89	7.9958	12.4505	242376	3.45	0.52	2.93	2.09	3.7	0.21	1.11	0	1.11	0.88	1.07	0.88	0.88	95.01	75.91	3.63	0.55	3.08	0.02	87.33	50.53	1.01	1	72.85	5.8	21.47	1.83	70.79	-8.89	0.21	1.68	0	0	8.47		
3/31/2021 11:59:59 PM	940731	29886	306	20.83	196.08	2.76	3.04	9.2213		314942	2.59	0.64	1.96	0.41	1.77	0.08	0.52	0	0.52	0.39	0.46	0.39	0.39	95.38	78.67	2.72	0.67	2.05	0			1.11	1.11	48.41	-3.88	7.82	-10.53	178.85	101.4	1.75	1.3	0	0	-17.67		
3/31/2021 11:59:59 PM	940852	5710	86	17.81	116.28	6.29	0	9.6653	13.8839	54877	4	0.33	3.68	0.31	3.24	0	0.75	0	0.81	0.63	0.63	0.64	0.63	93.57	62.07	4.28	0.35	3.93	0			1.11	1.11	55.15	-0.97	2.13	9.35	241.6	-80.95	0	0	0	0.07	-6.82		
3/31/2021 11:59:59 PM	941541	7578	371	15.77	24.26	7.51	0.4	10.2444	17.8444	72830	4.61	0.23	4.37	0.23	2.54	0	2.06	0	2.06	2.04	2.04	1.63	2.04	92.78	57.95	4.96	0.25	4.72	0			1.54	1.54	59.54	14.77	2.16	-2.33	112.4	188.18	0	0.4	0	0	-13.25		
3/31/2021 11:59:59 PM	941653	5507	15	25.93	0	0.44	0.89	8.7323	27.7162	63065	2.23	0.18	2.04	0.3	2.23	-0.01	0.12	0	0.12	0.1	0.11	0.1	0.1	90.5	72.24	2.46	0.2	2.26	-0.06			1.21	1.21	30.01	1.09	3.16	-3.62	20	112.51	0	0.89	0	0	-44.29		
3/31/2021 11:59:59 PM	941804	13896	509	21.07	39.49	11.59	0.87	7.8982		168950	3.67	0.16	3.51	0.4	2.46	0	1.45	0	1.45	1.21	1.21	1.21	1.21	93.14	52.29	3.94	0.17	3.77	0			1.24	1.24	59.81	8.89	5.21	10.07	40.23	-73.28	0.28	0.59	0	0	-15.29		
3/31/2021 11:59:59 PM	942258	14588	681	24.22	121	1.97	0.29	8.4567	13.9089	151003	3.65	0.32	3.34	0.82	2.25	0	1.91	0	1.91	1.8	1.8	1.51	1.8	97.66	63.98	3.74	0.32	3.42	0			1	1	58.55	-3.86	6.58	2.38	469.41	-19.71	0	0.29	0	0	-4.97		
3/31/2021 11:59:59 PM	942454	26342	801	16.02	24.97	3.41	0.32	15.5535	39.6412	161944	2.72	0.31	2.41	2.08	2.37	0	2.12	0	2.12	1.98	1.97	1.68	1.98	93.41	56.81	2.91	0.33	2.58	0.03	274	87.67	2.24	2.24	27.98	9.13	0.68	5.9	13.13	26.25	0	0.32	0	0	-40.06		
3/31/2021 11:59:59 PM	942539	16705	663	16.28	40.72	6.26	1.19	12.0259		139358	5.26	0.6	4.66	0.85	2.98	0.02	2.51	0	2.51	1.9	1.63	1.9	1.9	96.37	73.26	5.46	0.62	4.84	0.41	8.64	3.79	1.55	1.54	67.41	9.46	11.15	7.74	32.65	9.99	0.1	1.09	0	0	-10.24		
3/31/2021 11:59:59 PM	942847	17037	419	17.76	0	25.17	0.79	12.0743	20.8488	139404	4.65	0.75	3.9	0.29	2.18	0.34	1.67	0	1.67	1.2	0.94	1.2	1.2	89.81	72.12	5.18	0.83	4.35	0.85	3.27	1.8	1.5	1.5	69.33	9.91	6.87	14.21	34.14	-76.07	0.01	0.78	0	0	18.47		
3/31/2021 11:59:59 PM	943143	11547	256	11.87	390.62	-0.73	0	10.7907	18.1138	80160	3.22	0.31	2.91	0.36	1.93	0	1.35	0	1.35	1.28	1.28	1.06	1.28	92.03	64.63	3.5	0.34	3.16	0			1.33	1.33	50.11	-24.5	0	-3.48	-5.49	48.56	0	0	0	0	-6.64		
3/31/2021 11:59:59 PM	943152	3481	104	24.27	0	5.9	0	8.6903	17.9125	39218	3.63	0.28	3.35	0.29	2.18	0	1.45	0	1.45	1.06	1.06	1.06	1.06	83.6	73.74	4.34	0.33	4.01	0			1.23	1.23	36.23	11.75	0	1.49	25.62	-33.27	0	0	0	0	-10.95		
3/31/2021 11:59:59 PM	943273	8066	80	21.68	0	4.94	0	11.5816		68574	3.64	0.55	3.09	0.15	2.67	0.02	0.55	0	0.55	0.47	0.45	0.47	0.47	96.93	74.14	3.76	0.57	3.18	0.03	18.8	38.5	1.32	1.32	84.72	3.98	0	27.13	10.64	-59.91	0	0	0	0	7.21		
3/31/2021 11:59:59 PM	943675	54918	1325	26.45	40.75	18.38	0.27	7.975	17.5751	697972	3.04	0.36	2.68	0.68	2.33	0.09	0.95	0	0.96	0.76	0.85	0.76	0.76	97.69	81.55	3.11	0.37	2.74	0	1816	1350	1.02	1.02	72.01	5.7	5.8	11.3	193.17	112.27	0	0.27	0	0.01	-8.17		
3/31/2021 11:59:59 PM	943853	6916	241	-1.83	0	4.44	2.08	13.4626	19.9789	51372	3.69	0.99	2.7	1.49	1.56	0	2.63	0	2.63	1.88	1.88	1.88	1.88	89.41	79.53	4.12	1.11	3.02	-0.01			1.92	1.92	69.65	14.17	10.15	-10.06	34.33	17.36	0.01	2.07	0	0	0.99		
3/31/2021 11:59:59 PM	943974	21232	37	11.93	0	2.11	1.36	10.716	20.3419	206121	3.6	0.23	3.37	0.38	3.63	0	0.12	0	0.12	0.07	0.07	0.07	0.07	97.36	69.38	3.7	0.24	3.46	0			1.4	1.4	61.64	0.69	9.21	-6.25	151.44	-5.99	0	1.36	0	0	-9.04		
3/31/2021 11:59:59 PM	944047	35331	1102	32.53	0	11.9	0.5	9.7069		364114	3.46	0.62	2.84	1.18	2.27	0.11	1.64	0	1.64	1.21	1.3	1.21	1.21	88.67	67.2	3.9	0.7	3.21	0.04	75.1	42	1.52	1.51	59.86	12.67	3.91	2.59	265.03	262.48	0.07	0.43	0	0	-27.44		
3/31/2021 11:59:59 PM	944337	31426	753	24.14	233.86	5.1	0.13	10.1807		319934	3.22	0.4	2.82	0.71	2.29	0.04	1.2	0	1.2	0.94	0.99	0.94	0.94	95.6	62.26	3.37	0.42	2.95	-0.02			1.03	1.03	46.14	-12.3	0.69	-1.88	77.53	14.67	0	0.13	0	0	-25.73		
3/31/2021 11:59:59 PM	944355	45318	1801	24.23	41.64	2.24	0.83	11.5188	19.5434	390510	6.97	0.31	6.66	2.87	5.14	1.8	2.59	0	2.59	1.84	1.86	1.84	1.84	93.13	67.53	7.49	0.33	7.15	3.06	2.45	2.83	7.76	7.76	58.02	10.37	4.45	2.67	64.89	18.98	0	0.83	0	0	-15.48		
3/31/2021 11:59:59 PM	944551	3514	83	15.04	0	1.41	0	7.921	20.7423	44363	3.41	0.14	3.27	0.46	2.93	0.03	0.77	0	0.77	0.75	0.81	0.61	0.75	93.31	65.16	3.66	0.15	3.5	-0.09			1.38	1.38	37.13	9.56	11.94	0.91	73.99	31.8	0	0	0	0	-77.63		
3/31/2021 11:59:59 PM	944627	36937	925	20.3	0	3.96	0.42	8.4687		484641	3.55	0.43	3.12	1.12	3.11	0.11	1.03	0	1.03	0.76	0.87	0.76	0.76	94.47	63.48	3.75	0.45	3.3	0			1.21	1.19	71.5	9.98	13.78	12.58	220.69	-2.28	0	0.42	0	0	0.03		
3/31/2021 11:59:59 PM	944739	32344	310	15.41	12.9	1.18	1.5	10.949		326047	2.63	0.4	2.22	0.28	2	0	0.51	0	0.5	0.38	0.37	0.38	0.38	96.97	75	2.71	0.41	2.29	0.02	66.67	35.12	0.81	0.81	31.25	3.18	6.99	3.05	64.07	7.59	0.03	1.47	0	0	-2.55		
3/31/2021 11:59:59 PM	944748	9414	301	13.41	229.24	2.49	0.21	12.6498		74159	2.87	0.39	2.48	1	1.67	0	1.81	0	1.81	1.62	1.65	1.43	1.62	95.42	65.35	3	0.41	2.6	-0.06			3.22	3.22	43.15	-15.8	0.67	-21.79	8.47	-77.18	0	0.21	0	0	-11.27		
3/31/2021 11:59:59 PM	944935	8528	363	8.08	23.14	5.13	0.28	14.8058	25.2385	57322	4.09	0.42	3.67	0.9	1.97	0	2.6	0	2.6	2.53	2.55	2.05	2.53	98.09	72.13	4.17	0.43	3.74	-0.02			1.17	1.17	53.1	13.18	0	-8.87	62.72	-32.57	0.28	0	0	0	-26.06		
3/31/2021 11:59:59 PM	945026	66722	1052	4.18	70.72	3.53	1.72	13.889	24.5385	417648	3.64	0.05	3.58	0.67	3.01	0	1.24	0	1.24	1.01	1.01	1.01	1.01	93.49	48.9	3.89	0.06	3.83	0			0.82	0.82	55.77	1.81	10.63	1.82	677.48	-77.45	0	1.72	0	0	-6.05		
3/31/2021 11:59:59 PM	945053	383583	12265	18.68	27.42	5.96	1.34	8.2249	14.322	3700190	3.29	0.25	3.05	0.74	2.32	0.05	1.41	0	1.42	1.33	1.37	1.12	1.33	93.86	64.51	3.51	0.26	3.25	0.01	230	115.98	1.23	1.23	55.19	9.34	7.12	7.1	184.96	10.45	0	1.34	0	0	-25.11		
3/31/2021 11:59:59 PM	945071	50681	576	20.56	0	4.51	0.64	15.123	23.4788	333015	3.54	0.18	3.35	0.65	2.9	0.21	0.89	0	0.89	0.69	1.04	0.69	0.69	88.36	77.37	4	0.21	3.79	-0.22			1.18	1.18	64.64	4.56	4.07	11.02	58.15	-4.01	0	0.64	0	0	-9.06		
3/31/2021 11:59:59 PM	945950	8015	629	37.86	21.14	10.55	0.85	6.722	13.7631	117985	3.81	0.11	3.7	0.28	1.83	0	2.15	0	2.15	2.13	2.13	1.7	2.13	98.29	86.81	3.88	0.11	3.77	0.01	629	174.75	1.03	1.02	55.86	25.49	6.63	16.99	99.66	-83.5	0	0.85	0	0	-32.72		
3/31/2021 11:59:59 PM	946274	17868	475	21.46	0	11.47	0.83	10.9244		163561	3.42	0.46	2.96	1.26	2.57	0.11	1.54	0	1.54	1.16	1.28	1.16	1.16	92.55	69.89	3.7	0.5	3.2	-0.02			1.28	1.25	59.87	10.78	5.67	3.76	83.54	-20.66	0	0.83	0	0	-38.76		
3/31/2021 11:59:59 PM	946555	27661	578	26.54	0	8.72	0.99	11.4399		234853	3.67	0.2	3.47	0.37	2.64	0	1.2	0.06	1.27	0.98	0.99	0.98	0.98	95.87	54.4	3.83	0.21	3.62	-0.02			3.81	3.81	40.8	8.19	4.37	-9.28	88.02	29.81	0.09	0.89	0	0	-1.16		
3/31/2021 11:59:59 PM	947525	25165	651	17.77	36.56	5.28	1.31	7.1268	11.6862	362646	3.69	0.61	3.07	0.3	2.59	0	0.78	0.12	0.9	0.72	0.66	0.72	0.72	94.93	73.25	3.88	0.65	3.24	0.09	11.98	12.21	1.06	1.06	67.86	6.42	11.68	5.95	267.53	0.02	0.06	1.25	0	0	2.89		
3/31/2021 11:59:59 PM	947749	38489	1451	26.57	11.03	14.2	0.04	7.5492	12.8295	508412	3.67	0.55	3.12	0.45	2.01	0.1	1.47	0	1.47	1.14	1.24	1.14	1.14	91.66	58.95	4	0.6	3.4	0			1.92	1.92	63.93	13.64	3.7	9.91	124.14	44.27	0	0.04	0	0	-24.12		
3/31/2021 11:59:59 PM	947776	22131	328	22.48	0	6.16	0.72	7.4733	13.2173	294757	3.15	0.39	2.76	0.66	2.79	0.03	0.59	0	0.59	0.45	0.47	0.45	0.45	86.73	72.32	3.63	0.45	3.18	0.01	154.33	104.58	0.64	0.64	64.16	5.86	2.87	9.59	58.84	15.74	0.38	0.34	0	0	7.47		
3/31/2021 11:59:59 PM	948036	34956	944	29.83	0	16.04	0.4	9.6145		274306	3.36	0.5	2.87	0.45	1.46	0.01	1.85	0	1.85	1.38	1.38	1.38	1.38	94.02	77.25	3.58	0.53	3.05	0.01	253.6	34.9	0.49	0.27	89.45	10.95	2.69	38.9	115.4	78.08	0.02	0.37	0	0	25.55		
3/31/2021 11:59:59 PM	948250	24596	782	15.87	76.73	4.68	0.63	9.7715		240742	3.51	0.36	3.15	0.89	2.66	0	1.39	0	1.39	1.3	1.25	1.1	1.3	95.55	69.05	3.68	0.37	3.3	0.08	25.23	13.65	1.11	1.11	60.67	2.93	8.53	-0.97	150.7	5.84	0	0.63	0	0	-14.86		
3/31/2021 11:59:59 PM	948278	16915	21	19.95	0	1.25	0	12.0663		140184	2.17	0.27	1.9	0.2	2.02	0	0.08	0	0.08	0.06	0.06	0.06	0.06	94.85	77.26	2.29	0.29	2	0			0.59	0.59	52.18	0.5	1.79	-1.08	67.81	180.46	0	0	0	0	-51.14		
3/31/2021 11:59:59 PM	948531	13659	516	8.54	1.55	4.95	0.49	8.4598	12.9982	160832	5.74	1.09	4.64	0.2	2.91	0.37	1.56	0	1.56	1.28	1.67	1.28	1.28	95	73.96	6.04	1.15	4.89	-0.02			1.61	1.61	75.02	15.05	7.94	9.93	5.56	17.09	0	0.49	0	0	-11.15		
3/31/2021 11:59:59 PM	948643	11945	214	11.97	93.46	6.36	0.65	9.3927		128121	2.58	0.15	2.43	0.37	2.24	0	0.55	0	0.68	0.67	0.51	0.54	0.67	96.47	64.22	2.67	0.16	2.52	0.38	4.2	3.62	1.37	1.37	40.81	0.47	2.78	-7.19	4.35	-54.95	0	0.65	0	0.13	-45.1		
3/31/2021 11:59:59 PM	949154	370287	10151	33.29	39.4	9.99	0.47	10.4013	15.1295	3352939	3.37	0.38	2.99	0.77	2.16	0.07	1.53	0	1.53	1.21	1.31	1.21	1.21	95.58	81.86	3.53	0.4	3.13	-0.03			1.5	1.5	68.38	6.69	3.57	17.79	164.46	-4.94	0	0.47	0	0	-19.83		
3/31/2021 11:59:59 PM	949453	4412	164	32.76	182.93	10.09	0	9.8543	24.0757	42966	2.92	0.08	2.83	0.29	1.49	0	1.63	0	1.63	1.53	1.53	1.29	1.53	96.49	60.79	3.02	0.09	2.93	0			1.7	1.7	39.36	-11.92	0	18.42	48.46	7.72	0	0	0	0	-40.76		
3/31/2021 11:59:59 PM	950141	67039	2020	23.98	24.75	8.99	0.1	8.2614	13.6318	809415	3.38	0.48	2.9	1.17	2.71	0.04	1.32	0	1.32	1	1.05	1	1	94.12	75.33	3.59	0.51	3.08	-0.02			1.05	1.04	65.22	9.18	2.91	5.1	121.76	20.99	0	0.1	0	0	-21.08		
3/31/2021 11:59:59 PM	950178	110828	1411	7.14	0	6.2	0.29	15.2413		809778	2.78	0.8	1.98	3.54	4.15	0.52	0.84	0	0.84	0.7	1.2	0.7	0.7	92.66	71.88	3	0.86	2.14	0.03	64.09	36.8	1.22	1.11	68.3	5.1	1.37	-4.55	290.01	6.93	0.01	0.28	0	0	2.1		
3/31/2021 11:59:59 PM	950356	13865	315	33.98	238.1	3.95	2.76	8.5582	20.6676	170795	2.84	0.09	2.75	0.45	2.18	0	1.02	0	1.02	0.74	0.74	0.74	0.74	69.47	53.02	4.09	0.13	3.96	0.01	425	256.5	1.36	1.36	42.06	-12.26	11.34	10.67	71.85	-57.37	0.52	2.23	0	0	-48.34		
3/31/2021 11:59:59 PM	950758	17872	1063	14.65	0	18.94	0.41	9.3149		191640	4.21	0.42	3.79	1.88	3.28	0.16	2.23	0	2.23	2.22	2.38	1.76	2.22	95.64	66.03	4.4	0.44	3.96	0			1.56	1.55	65.33	24.34	2.91	5.29	41.69	-28.55	0.01	0.4	0	0	-26.36		
3/31/2021 11:59:59 PM	951102	46929	1400	21.17	0	10.14	0.13	8.8551		523259	3.88	0.29	3.59	0.77	2.68	0.23	1.46	0	1.46	1.07	1.29	1.07	1.07	94.24	67	4.12	0.31	3.81	0	2139	1613.75	1.56	1.56	74.95	12.02	1.61	15.2	88.9	-37.51	0.02	0.11	0	0	-4.65		
3/31/2021 11:59:59 PM	952172	74313	1289	20.15	0	6.95	0.48	12.6417	18.7293	590135	3.73	0.73	3	0.19	1.94	0.06	1.19	0	1.19	0.87	0.93	0.87	0.87	98.87	78.79	3.77	0.74	3.04	0			0.83	0.83	75.43	7	2.91	12.61	72.99	30.92	0	0.48	0	0	9.63		
3/31/2021 11:59:59 PM	952257	16331	750	7.39	13.33	6.25	0	15.4722		96832	4.64	0.29	4.35	0.3	2	0	2.65	0.71	3.36	3.1	3.04	2.65	3.1	96.57	66.83	4.8	0.3	4.5	0.15	38.93	11.38	1.67	1.67	40.08	15.76	2.33	-14.74	4.81	-23.94	0	0	0	0	9.06		
3/31/2021 11:59:59 PM	952677	193666	4428	0.74	0	3.36	1.76	9.6156	13.8572	1886278	3.15	0.36	2.79	0.66	2.19	0.19	1.07	0.09	1.16	0.94	1.15	0.94	0.94	95.45	59	3.3	0.38	2.93	-0.03			1.22	1.22	70.54	9.31	14.61	2.18	88.41	-15.98	0	1.76	0	0	7.49		
3/31/2021 11:59:59 PM	952846	14593	927	11.75	0	20.59	0.26	13.6737		106723	3.86	0.56	3.3	4.29	3.87	0.17	3.56	0	3.65	3.47	3.91	2.88	3.47	87.8	66.68	4.4	0.64	3.76	-0.37			1.65	1.65	69.28	26.24	4.64	-0.84	114.21	-85.14	0	0.26	0	0.09	-15.5		
3/31/2021 11:59:59 PM	953535	53178	1378	19.48	7.4	10.43	1.55	8.7909	11.5331	535776	3.27	0.37	2.91	1.75	3	0.23	1.42	0	1.42	1.03	1.11	1.03	1.03	95.16	69.85	3.44	0.38	3.05	0.19	10.96	7.04	1.4	1.35	72.39	9.66	10	11.28	250.64	-17.33	0.13	1.41	0	0	9.23		
3/31/2021 11:59:59 PM	953843	23059	1339	46.12	65.35	1.95	0	8.2963	13.2168	240622	4.42	0.22	4.21	0.35	2.34	0	2.21	0.04	2.25	2.23	2.25	1.78	2.23	98.05	60.06	4.51	0.22	4.29	-0.03			1.37	1.37	71.72	8.1	0	36.95	46.68	-2.57	0	0	0	0	6.12		
3/31/2021 11:59:59 PM	953852	21758	588	8.15	0	16.58	0.19	9.6324	14.6984	220015	3.95	0.16	3.79	0.55	3.29	0.03	1.02	0.06	1.08	1.07	1.06	0.86	1.07	92.41	56.05	4.28	0.18	4.1	0.07	25.91	12.82	0.89	0.89	56.14	10.74	1.4	-4.07	6.1	-69.5	0.01	0.18	0	0	-13.48		
3/31/2021 11:59:59 PM	954158	12379	313	19.61	95.85	4.73	0.05	8.95	16.6708	123592	2.92	0.48	2.44	1.23	2.43	0	1.24	-0.2	1.07	1.01	0.96	0.84	1.01	90.23	66.56	3.23	0.53	2.7	0.12	23.5	6.47	0.77	0.77	43.6	0.41	10.86	-15.14	-23.72	-50.05	0	0.05	0	0.03	0.62		
3/31/2021 11:59:59 PM	954251	21054	575	20.56	70.96	1.96	1.31	11.6181		182397	4.18	0.3	3.89	0.45	2.41	0.22	1.71	0	1.71	1.26	1.53	1.26	1.26	95.54	61.34	4.38	0.31	4.07	-0.07			1.33	1.33	68.39	3.17	7.59	8.23	16.87	-2.52	0	1.31	0	0	-13.91		
3/31/2021 11:59:59 PM	954279	66322	928	10.18	0	8.57	2.27	9.9258	15.7504	665908	3.28	0.45	2.83	0.28	2.69	0	0.42	-0.04	0.72	0.56	0.56	0.56	0.56	96.16	85.43	3.41	0.46	2.94	0			1.72	1.72	71.19	5.57	16.84	-2.65	183.65	-39.69	0	2.27	0	0.34	6.11		
3/31/2021 11:59:59 PM	954653	11027	131	7.58	183.21	2.73	0.37	15.1301		72630	4.37	0.15	4.22	0.38	3.68	0	0.92	0	0.92	0.72	0.74	0.72	0.72	96.66	52.95	4.52	0.16	4.36	-0.02			2.06	2.06	72.91	-3.94	1.68	-4.25	115.33	97.34	0	0.37	0	0	-19.93		
3/31/2021 11:59:59 PM	954671	24257	689	20.4	58.06	5.35	0.09	10.2134		232870	3.41	0.18	3.23	1.25	3.26	0	1.22	0	1.22	1.18	1.16	0.96	1.18	90.09	89.23	3.78	0.2	3.59	0.04	49.21	30.43	1.26	1.26	55.41	4.75	1.79	-6.21	1139.46	-42.29	0	0.09	0	0	-19.9		
3/31/2021 11:59:59 PM	955548	34034	946	21.63	0	14.76	0.66	8.6227	12.0841	358079	3.71	0.37	3.34	1.04	3.29	0	1.09	0.04	1.13	1.06	1.06	0.89	1.06	94.78	71.19	3.91	0.39	3.52	0			1.16	1.15	63.78	11.11	0.79	10.47	237.29	53.63	0.66	0	0	0	4.73		
3/31/2021 11:59:59 PM	955753	14494	578	23.44	0	5.91	0	12.0495		119275	3.19	0.21	2.98	1.16	2.2	0	1.95	0	1.95	1.94	1.94	1.54	1.94	92.54	67.64	3.45	0.22	3.23	-0.01			1.63	1.63	59	16.08	0	9.22	14.11	824.75	0	0	0	0	-10.2		
3/31/2021 11:59:59 PM	955940	20923	542	14.04	88.56	5.03	0.32	8.3569		251134	4.05	0.58	3.47	0.28	2.46	0.14	1.14	0	1.14	0.86	1.01	0.86	0.86	95.55	73.29	4.24	0.61	3.63	0			1.07	1.07	72.06	1.18	3.04	2.92	225.67	-58.67	0.08	0.24	0	0	-5.01		
3/31/2021 11:59:59 PM	955959	43141	1025	16.81	19.51	5.2	3.54	10.2932	18.8797	409426	2.95	0.46	2.49	1.31	2.34	0.21	1.26	0	1.25	1	1.15	1	1	94.84	76.76	3.11	0.48	2.63	0.12	24.66	15.66	1.86	1.86	45.83	7.59	18.51	4.96	102.72	18.29	0.51	3.03	0	0	3.88		
3/31/2021 11:59:59 PM	955977	44029	1354	13.34	0	8.36	0.76	9.7629	13.4076	449164	4.47	0.41	4.06	0.29	2.75	0	1.59	0	1.59	1.21	1.21	1.21	1.21	94.52	69.99	4.72	0.43	4.29	0			1.35	1.35	76.35	12.41	5.74	14.05	78.6	-65.31	0	0.76	0	0	0.8		
3/31/2021 11:59:59 PM	956134	15100	382	28.85	33.51	5.5	1.53	8.9527	17.3499	165268	3.09	0.38	2.71	0.56	2.27	0.04	0.97	0	0.97	0.92	0.97	0.76	0.92	86.51	76.72	3.57	0.44	3.13	-0.03			1.34	1.34	43.94	6.55	8.86	14.11	83.79	37.72	0	1.52	0	0	13.37		
3/31/2021 11:59:59 PM	956152	13804	360	18.02	0	4.59	0.42	8.8334	17.3962	140943	4.02	0.44	3.58	0.23	2.44	0.01	1.37	0	1.37	1.02	1.02	1.02	1.02	96.1	71.34	4.18	0.45	3.73	0.03	109.25	44.81	1.14	1.14	42.53	10.24	3.11	0.31	10.47	3.65	0	0.42	0	0	0.1		
3/31/2021 11:59:59 PM	956255	35795	1493	22.02	36.84	4.65	0.02	9.8083	20.585	335133	3.48	0.17	3.31	1.01	2.43	0	1.89	0	1.89	1.78	1.79	1.49	1.78	92.89	66.47	3.75	0.18	3.57	-0.01			1.92	1.85	42.91	10.5	0.17	-0.4	88.89	47.83	0	0.02	0	0	-7.18		
3/31/2021 11:59:59 PM	956358	9912	406	29.86	51.72	8.75	1.56	7.4859	11.5199	119012	4.42	0.38	4.04	0.5	2.95	0.15	1.44	0	1.44	1.36	1.53	1.14	1.36	89.82	63.95	4.92	0.43	4.5	-0.02			1.18	1.18	59.58	7.92	12.71	11.08	190.39	-11.92	0	1.56	0	0	-15.44		
3/31/2021 11:59:59 PM	956376	19449	270	13.4	0	5.02	0.43	10.577		180420	2.27	0.39	1.89	0.25	1.33	0.01	0.8	0	0.8	0.6	0.61	0.6	0.6	96.1	69.88	2.36	0.4	1.96	0			0.59	0.59	47.86	5.52	1.9	-0.92	33.79	-8.39	0	0.43	0	0	-13.75		
3/31/2021 11:59:59 PM	956527	24986	343	13.71	0	0.28	0.5	13.0908	18.5643	189454	3.1	0.39	2.71	0.7	2.27	0.31	0.83	0.16	0.99	0.72	1.05	0.72	0.72	99.21	59.72	3.13	0.4	2.73	-0.02			3.38	3.38	63.86	5.49	5.67	10.7	74.1	-7.74	0	0.5	0	0	17.23		
3/31/2021 11:59:59 PM	956554	21420	634	16.26	0	3.82	0	20.4427		104732	4.68	0.17	4.51	0.08	1.95	0.19	2.45	0	2.45	2.42	2.61	1.93	2.42	98.46	52.27	4.75	0.17	4.58	0			1.52	1.52	60.4	11.99	0	14.56	41.76	-50.84	0	0	0	0	-36.63		
3/31/2021 11:59:59 PM	956750	71360	1705	24.24	0	17.39	1.92	9.405	14.7235	670612	4.21	0.35	3.85	0.84	3.41	0.09	1.2	0	1.2	1.02	1	1.02	1.02	86.54	54.34	4.86	0.41	4.45	0.2	11.48	5.15	1.02	1.02	52.33	9.61	11.61	10.25	0.04	25.34	0.01	1.91	0	0	-2.05		
3/31/2021 11:59:59 PM	956938	83454	3919	15.62	0	11.55	0.83	10.2944		804732	4.38	0.51	3.88	1.62	3.37	0.15	1.98	0	1.98	1.95	2.08	1.56	1.95	87.48	74.18	5.01	0.58	4.43	0.03	102.9	47.33	1.28	1.26	72.49	19.21	5.68	15.15	-18.3	-23.15	0	0.83	0	0	2.82		
3/31/2021 11:59:59 PM	956956	33336	1426	18.67	0	6.59	0.6	9.5526	18.0682	336975	3.95	0.37	3.59	0.5	2.36	0.05	1.68	0.05	1.73	1.69	1.74	1.37	1.69	95.34	63.77	4.15	0.38	3.76	0.01	356.75	102.12	1.11	1.11	41.56	16.82	6.37	9.73	-7.71	-23.74	0	0.6	0	0	14.25		
3/31/2021 11:59:59 PM	957757	32244	463	25.74	0	6.44	0.3	7.6868	19.4146	381523	2.46	0.02	2.45	1.46	3.41	0.01	0.49	0	0.51	0.49	0.52	0.4	0.49	96.53	88.5	2.55	0.02	2.53	-0.05			1.14	1.13	40.06	5.76	2.43	0.87	67.34	65.94	0	0.3	0	0.02	-74.44		
3/31/2021 11:59:59 PM	958204	162204	3685	11.8	0	6.62	1.34	8.9623	17.3046	1952901	3.29	0.55	2.74	0.49	2.23	0.05	0.95	0	0.96	0.75	0.79	0.75	0.75	95.07	67.86	3.46	0.58	2.88	0.01	109.95	83.12	1.07	1.07	68.32	9.12	16.43	-2.95	531.25	-35.9	0.04	1.3	0	0.02	7.1		
